Episode,Total Reward,Steps,Termination Reason
14873,50,20,boundary
14874,-125,15,no_fly_zone
14875,-224,87,boundary
14876,-13,20,boundary
14877,60,29,boundary
14878,-135,13,no_fly_zone
14879,-135,13,no_fly_zone
14880,60,29,boundary
14881,-90,20,boundary
14882,50,20,boundary
14883,50,20,boundary
14884,-135,13,no_fly_zone
14885,60,29,boundary
14886,118,35,boundary
14887,-135,13,no_fly_zone
14888,-139,15,no_fly_zone
14889,-118,34,boundary
14890,-158,54,boundary
14891,60,29,boundary
14892,50,20,boundary
14893,-135,13,no_fly_zone
14894,-135,13,no_fly_zone
14895,1,20,boundary
14896,22,20,boundary
14897,-155,23,no_fly_zone
14898,50,20,boundary
14899,-130,14,no_fly_zone
14900,-96,23,boundary
14901,-120,16,no_fly_zone
14902,-90,20,boundary
14903,50,20,boundary
14904,-195,43,no_fly_zone
14905,-135,13,no_fly_zone
14906,-90,20,boundary
14907,-125,15,no_fly_zone
14908,-135,13,no_fly_zone
14909,-48,20,boundary
14910,66,33,boundary
14911,-149,20,no_fly_zone
14912,-135,13,no_fly_zone
14913,-135,13,no_fly_zone
14914,-27,20,boundary
14915,-90,20,boundary
14916,-90,20,boundary
14917,-90,20,boundary
14918,-135,13,no_fly_zone
14919,36,20,boundary
14920,50,20,boundary
14921,-90,20,boundary
14922,-90,20,boundary
14923,66,33,boundary
14924,-13,20,boundary
14925,-135,13,no_fly_zone
14926,-112,31,boundary
14927,-135,13,no_fly_zone
14928,-62,20,boundary
14929,59,26,boundary
14930,-13,20,boundary
14931,-173,32,no_fly_zone
14932,-120,16,no_fly_zone
14933,-90,20,boundary
14934,50,20,boundary
14935,-143,17,no_fly_zone
14936,50,20,boundary
14937,-102,26,boundary
14938,1,20,boundary
14939,-135,13,no_fly_zone
14940,-41,20,boundary
14941,15,20,boundary
14942,-181,36,no_fly_zone
14943,-162,56,boundary
14944,-135,13,no_fly_zone
14945,-135,13,no_fly_zone
14946,-114,32,boundary
14947,-90,20,boundary
14948,-90,20,boundary
14949,-83,20,boundary
14950,-187,72,boundary
14951,50,20,boundary
14952,-135,13,no_fly_zone
14953,50,20,boundary
14954,-90,20,boundary
14955,50,20,boundary
14956,-135,13,no_fly_zone
14957,-253,72,no_fly_zone
14958,62,28,boundary
14959,-135,13,no_fly_zone
14960,-254,102,boundary
14961,-227,59,no_fly_zone
14962,36,20,boundary
14963,-191,41,no_fly_zone
14964,1,20,boundary
14965,-135,13,no_fly_zone
14966,53,22,boundary
14967,8,20,boundary
14968,60,29,boundary
14969,-228,89,boundary
14970,-222,86,boundary
14971,-271,81,no_fly_zone
14972,-135,13,no_fly_zone
14973,50,20,boundary
14974,50,20,boundary
14975,-135,13,no_fly_zone
14976,-153,22,no_fly_zone
14977,-108,29,boundary
14978,-135,13,no_fly_zone
14979,48,21,boundary
14980,-135,13,no_fly_zone
14981,-135,13,no_fly_zone
14982,-135,13,no_fly_zone
14983,-509,338,boundary
14984,50,20,boundary
14985,-1036,535,boundary
14986,-316,175,boundary
14987,-135,13,no_fly_zone
14988,-135,13,no_fly_zone
14989,62,28,boundary
14990,62,28,boundary
14991,-135,13,no_fly_zone
14992,50,20,boundary
14993,-130,14,no_fly_zone
14994,-214,82,boundary
14995,-147,19,no_fly_zone
14996,-135,13,no_fly_zone
14997,-20,20,boundary
14998,36,20,boundary
14999,150,105,target_reached
15000,-76,20,boundary
15001,-94,22,boundary
15002,-20,20,boundary
15003,-193,42,no_fly_zone
15004,36,20,boundary
15005,50,20,boundary
15006,-162,98,boundary
15007,-130,40,boundary
15008,50,20,boundary
15009,-13,20,boundary
15010,-69,20,boundary
15011,-139,15,no_fly_zone
15012,-90,20,boundary
15013,6,56,boundary
15014,-121,39,boundary
15015,-13,20,boundary
15016,-151,21,no_fly_zone
15017,-167,29,no_fly_zone
15018,50,20,boundary
15019,50,20,boundary
15020,50,20,boundary
15021,43,20,boundary
15022,-120,16,no_fly_zone
15023,-163,27,no_fly_zone
15024,-151,21,no_fly_zone
15025,62,28,boundary
15026,29,20,boundary
15027,-90,20,boundary
15028,-30,74,boundary
15029,41,21,boundary
15030,-157,24,no_fly_zone
15031,-157,24,no_fly_zone
15032,57,27,boundary
15033,-135,13,no_fly_zone
15034,-90,20,boundary
15035,50,20,boundary
15036,-135,13,no_fly_zone
15037,-344,147,boundary
15038,-175,33,no_fly_zone
15039,-175,33,no_fly_zone
15040,-171,38,no_fly_zone
15041,-13,20,boundary
15042,-143,17,no_fly_zone
15043,50,20,boundary
15044,-100,32,boundary
15045,54,25,boundary
15046,-135,13,no_fly_zone
15047,-135,13,no_fly_zone
15048,-160,43,no_fly_zone
15049,-34,20,boundary
15050,-149,20,no_fly_zone
15051,-135,13,no_fly_zone
15052,-252,101,boundary
15053,8,20,boundary
15054,-135,13,no_fly_zone
15055,258,111,target_reached
15056,-102,26,boundary
15057,53,22,boundary
15058,-62,20,boundary
15059,41,21,boundary
15060,-90,20,boundary
15061,-135,13,no_fly_zone
15062,-135,13,no_fly_zone
15063,29,20,boundary
15064,15,20,boundary
15065,-171,31,no_fly_zone
15066,-141,16,no_fly_zone
15067,-135,13,no_fly_zone
15068,-135,13,no_fly_zone
15069,-254,102,boundary
15070,-153,22,no_fly_zone
15071,50,20,boundary
15072,-135,13,no_fly_zone
15073,-267,79,no_fly_zone
15074,50,20,boundary
15075,-90,20,boundary
15076,-130,14,no_fly_zone
15077,328,76,target_reached
15078,-135,13,no_fly_zone
15079,50,20,boundary
15080,50,20,boundary
15081,51,23,boundary
15082,-90,20,boundary
15083,-98,24,boundary
15084,50,20,boundary
15085,-98,24,boundary
15086,-124,37,boundary
15087,50,20,boundary
15088,-135,13,no_fly_zone
15089,43,20,boundary
15090,-167,29,no_fly_zone
15091,-27,20,boundary
15092,-135,13,no_fly_zone
15093,-135,13,no_fly_zone
15094,-148,49,boundary
15095,-90,20,boundary
15096,-118,34,boundary
15097,-135,13,no_fly_zone
15098,29,20,boundary
15099,-90,20,boundary
15100,-90,20,boundary
15101,-135,13,no_fly_zone
15102,-159,25,no_fly_zone
15103,50,20,boundary
15104,-135,13,no_fly_zone
15105,50,20,boundary
15106,50,20,boundary
15107,-90,20,boundary
15108,-100,25,boundary
15109,-135,13,no_fly_zone
15110,50,20,boundary
15111,-181,36,no_fly_zone
15112,-135,13,no_fly_zone
15113,-90,20,boundary
15114,-90,20,boundary
15115,-112,31,boundary
15116,50,20,boundary
15117,-329,110,no_fly_zone
15118,1,20,boundary
15119,-124,37,boundary
15120,-120,35,boundary
15121,50,20,boundary
15122,-509,268,boundary
15123,-135,13,no_fly_zone
15124,-135,13,no_fly_zone
15125,50,20,boundary
15126,-616,325,boundary
15127,-153,22,no_fly_zone
15128,-474,212,boundary
15129,-135,13,no_fly_zone
15130,-90,20,boundary
15131,-163,27,no_fly_zone
15132,50,20,boundary
15133,-90,20,boundary
15134,50,20,boundary
15135,-168,40,no_fly_zone
15136,-86,46,boundary
15137,-826,388,boundary
15138,-116,33,boundary
15139,-90,20,boundary
15140,-90,20,boundary
15141,-90,20,boundary
15142,-143,17,no_fly_zone
15143,-135,13,no_fly_zone
15144,-179,35,no_fly_zone
15145,-13,20,boundary
15146,-215,86,boundary
15147,50,20,boundary
15148,-163,27,no_fly_zone
15149,-135,13,no_fly_zone
15150,-135,13,no_fly_zone
15151,68,32,boundary
15152,-90,20,boundary
15153,-135,13,no_fly_zone
15154,-133,59,boundary
15155,-132,41,boundary
15156,-90,20,boundary
15157,-964,457,boundary
15158,15,20,boundary
15159,50,20,boundary
15160,-90,20,boundary
15161,-90,20,boundary
15162,57,27,boundary
15163,15,20,boundary
15164,-90,20,boundary
15165,-135,13,no_fly_zone
15166,8,20,boundary
15167,8,20,boundary
15168,-167,29,no_fly_zone
15169,-86,46,boundary
15170,-143,50,boundary
15171,29,20,boundary
15172,-185,38,no_fly_zone
15173,-193,42,no_fly_zone
15174,-135,13,no_fly_zone
15175,-143,17,no_fly_zone
15176,-1268,609,boundary
15177,51,23,boundary
15178,50,20,boundary
15179,-135,13,no_fly_zone
15180,-90,20,boundary
15181,-143,17,no_fly_zone
15182,-76,20,boundary
15183,50,20,boundary
15184,-209,50,no_fly_zone
15185,50,20,boundary
15186,-90,20,boundary
15187,50,20,boundary
15188,-90,20,boundary
15189,50,20,boundary
15190,-179,35,no_fly_zone
15191,-90,20,boundary
15192,-159,25,no_fly_zone
15193,-97,48,boundary
15194,-90,20,boundary
15195,-120,35,boundary
15196,-90,20,boundary
15197,-147,19,no_fly_zone
15198,-135,13,no_fly_zone
15199,-6,20,boundary
15200,-135,13,no_fly_zone
15201,22,20,boundary
15202,-48,20,boundary
15203,-135,13,no_fly_zone
15204,-90,20,boundary
15205,-90,20,boundary
15206,-90,20,boundary
15207,-135,13,no_fly_zone
15208,-90,20,boundary
15209,-90,20,boundary
15210,50,20,boundary
15211,-90,20,boundary
15212,-137,14,no_fly_zone
15213,-135,13,no_fly_zone
15214,-92,21,boundary
15215,-135,13,no_fly_zone
15216,-167,29,no_fly_zone
15217,-90,20,boundary
15218,-135,13,no_fly_zone
15219,-90,20,boundary
15220,-135,13,no_fly_zone
15221,-135,13,no_fly_zone
15222,-135,13,no_fly_zone
15223,-135,13,no_fly_zone
15224,-135,13,no_fly_zone
15225,-98,24,boundary
15226,-153,22,no_fly_zone
15227,-135,13,no_fly_zone
15228,-90,20,boundary
15229,-135,13,no_fly_zone
15230,-55,20,boundary
15231,-126,38,boundary
15232,57,27,boundary
15233,-135,13,no_fly_zone
15234,-48,20,boundary
15235,-135,13,no_fly_zone
15236,-6,20,boundary
15237,-185,38,no_fly_zone
15238,-135,13,no_fly_zone
15239,-148,49,boundary
15240,-435,163,no_fly_zone
15241,-143,17,no_fly_zone
15242,-90,20,boundary
15243,-135,13,no_fly_zone
15244,-135,13,no_fly_zone
15245,-169,30,no_fly_zone
15246,-247,69,no_fly_zone
15247,-34,20,boundary
15248,-90,20,boundary
15249,-1004,477,boundary
15250,-213,52,no_fly_zone
15251,-163,27,no_fly_zone
15252,-135,13,no_fly_zone
15253,29,20,boundary
15254,-48,20,boundary
15255,-135,13,no_fly_zone
15256,-135,13,no_fly_zone
15257,-90,20,boundary
15258,-148,49,boundary
15259,22,20,boundary
15260,66,33,boundary
15261,50,20,boundary
15262,-135,13,no_fly_zone
15263,-137,14,no_fly_zone
15264,-135,13,no_fly_zone
15265,50,20,boundary
15266,-55,20,boundary
15267,-90,20,boundary
15268,54,25,boundary
15269,-90,20,boundary
15270,-48,20,boundary
15271,30,225,target_reached
15272,-167,29,no_fly_zone
15273,50,20,boundary
15274,-132,41,boundary
15275,-90,20,boundary
15276,-90,20,boundary
15277,50,20,boundary
15278,50,20,boundary
15279,74,36,boundary
15280,-135,13,no_fly_zone
15281,-135,13,no_fly_zone
15282,-135,13,no_fly_zone
15283,-135,13,no_fly_zone
15284,50,20,boundary
15285,50,20,boundary
15286,-130,14,no_fly_zone
15287,-90,20,boundary
15288,-90,20,boundary
15289,50,20,boundary
15290,-122,36,boundary
15291,-90,20,boundary
15292,-126,38,boundary
15293,56,24,boundary
15294,-135,13,no_fly_zone
15295,50,20,boundary
15296,50,20,boundary
15297,-124,37,boundary
15298,326,77,target_reached
15299,-135,13,no_fly_zone
15300,-90,20,boundary
15301,-90,20,boundary
15302,60,29,boundary
15303,62,28,boundary
15304,-135,13,no_fly_zone
15305,-135,13,no_fly_zone
15306,-90,20,boundary
15307,-108,29,boundary
15308,-324,137,boundary
15309,50,20,boundary
15310,-96,23,boundary
15311,-161,26,no_fly_zone
15312,60,29,boundary
15313,-90,20,boundary
15314,-159,25,no_fly_zone
15315,57,27,boundary
15316,-130,14,no_fly_zone
15317,-90,20,boundary
15318,-90,20,boundary
15319,-135,13,no_fly_zone
15320,-90,20,boundary
15321,-90,20,boundary
15322,-432,191,boundary
15323,-135,13,no_fly_zone
15324,50,20,boundary
15325,-90,20,boundary
15326,-90,20,boundary
15327,-135,13,no_fly_zone
15328,50,20,boundary
15329,-130,14,no_fly_zone
15330,50,20,boundary
15331,-98,24,boundary
15332,-130,14,no_fly_zone
15333,-135,13,no_fly_zone
15334,-165,28,no_fly_zone
15335,-90,20,boundary
15336,-90,20,boundary
15337,-1127,700,max_steps
15338,-120,35,boundary
15339,-162,56,boundary
15340,-135,13,no_fly_zone
15341,-102,26,boundary
15342,50,20,boundary
15343,60,29,boundary
15344,48,21,boundary
15345,57,27,boundary
15346,-179,35,no_fly_zone
15347,50,20,boundary
15348,50,20,boundary
15349,-135,13,no_fly_zone
15350,-90,20,boundary
15351,-296,123,boundary
15352,50,20,boundary
15353,-90,20,boundary
15354,-110,30,boundary
15355,50,20,boundary
15356,-135,13,no_fly_zone
15357,-302,126,boundary
15358,-90,20,boundary
15359,-135,13,no_fly_zone
15360,-135,13,no_fly_zone
15361,-135,13,no_fly_zone
15362,-135,13,no_fly_zone
15363,50,20,boundary
15364,-90,20,boundary
15365,-135,13,no_fly_zone
15366,-165,28,no_fly_zone
15367,-135,13,no_fly_zone
15368,50,20,boundary
15369,-187,39,no_fly_zone
15370,-128,39,boundary
15371,-152,51,boundary
15372,-135,13,no_fly_zone
15373,-135,13,no_fly_zone
15374,-167,29,no_fly_zone
15375,-114,32,boundary
15376,50,20,boundary
15377,-90,20,boundary
15378,50,20,boundary
15379,-135,13,no_fly_zone
15380,63,31,boundary
15381,-297,94,no_fly_zone
15382,-136,43,boundary
15383,-141,16,no_fly_zone
15384,-90,20,boundary
15385,-135,13,no_fly_zone
15386,-169,30,no_fly_zone
15387,-169,30,no_fly_zone
15388,-48,20,boundary
15389,-135,13,no_fly_zone
15390,-221,56,no_fly_zone
15391,-161,26,no_fly_zone
15392,-143,17,no_fly_zone
15393,-90,20,boundary
15394,-83,20,boundary
15395,-135,13,no_fly_zone
15396,-130,14,no_fly_zone
15397,-130,14,no_fly_zone
15398,-90,20,boundary
15399,-141,16,no_fly_zone
15400,-135,13,no_fly_zone
15401,-100,25,boundary
15402,-135,13,no_fly_zone
15403,-298,124,boundary
15404,-135,13,no_fly_zone
15405,-108,29,boundary
15406,-145,18,no_fly_zone
15407,50,20,boundary
15408,50,20,boundary
15409,50,20,boundary
15410,-90,20,boundary
15411,-160,55,boundary
15412,-155,23,no_fly_zone
15413,-135,13,no_fly_zone
15414,-156,53,boundary
15415,-179,35,no_fly_zone
15416,-142,46,boundary
15417,-125,15,no_fly_zone
15418,57,27,boundary
15419,-135,13,no_fly_zone
15420,50,20,boundary
15421,-115,43,boundary
15422,-90,20,boundary
15423,71,34,boundary
15424,-135,13,no_fly_zone
15425,-165,28,no_fly_zone
15426,-90,20,boundary
15427,-139,15,no_fly_zone
15428,-125,15,no_fly_zone
15429,-90,20,boundary
15430,50,20,boundary
15431,-136,43,boundary
15432,-135,13,no_fly_zone
15433,50,20,boundary
15434,-178,64,boundary
15435,-135,13,no_fly_zone
15436,-141,16,no_fly_zone
15437,-90,20,boundary
15438,-287,89,no_fly_zone
15439,-130,14,no_fly_zone
15440,-90,20,boundary
15441,-219,55,no_fly_zone
15442,54,25,boundary
15443,-199,45,no_fly_zone
15444,-143,17,no_fly_zone
15445,-285,88,no_fly_zone
15446,-122,36,boundary
15447,-199,45,no_fly_zone
15448,-135,13,no_fly_zone
15449,-90,20,boundary
15450,-278,114,boundary
15451,-110,18,no_fly_zone
15452,-149,20,no_fly_zone
15453,71,34,boundary
15454,-113,42,boundary
15455,-90,20,boundary
15456,-130,14,no_fly_zone
15457,-135,13,no_fly_zone
15458,-135,13,no_fly_zone
15459,-394,172,boundary
15460,-120,35,boundary
15461,-259,75,no_fly_zone
15462,50,20,boundary
15463,-90,20,boundary
15464,-125,15,no_fly_zone
15465,50,20,boundary
15466,-147,19,no_fly_zone
15467,-137,14,no_fly_zone
15468,-141,63,boundary
15469,50,20,boundary
15470,-135,13,no_fly_zone
15471,-90,20,boundary
15472,-135,13,no_fly_zone
15473,-188,69,boundary
15474,-171,31,no_fly_zone
15475,-135,13,no_fly_zone
15476,-90,20,boundary
15477,50,20,boundary
15478,-90,20,boundary
15479,-90,20,boundary
15480,-92,21,boundary
15481,-175,33,no_fly_zone
15482,-135,13,no_fly_zone
15483,-90,20,boundary
15484,-135,13,no_fly_zone
15485,50,20,boundary
15486,-90,20,boundary
15487,-135,13,no_fly_zone
15488,-90,20,boundary
15489,-175,33,no_fly_zone
15490,-157,24,no_fly_zone
15491,-125,15,no_fly_zone
15492,-157,24,no_fly_zone
15493,-90,20,boundary
15494,-135,13,no_fly_zone
15495,-90,20,boundary
15496,-156,53,boundary
15497,-135,13,no_fly_zone
15498,-122,36,boundary
15499,-176,63,boundary
15500,-90,20,boundary
15501,-135,13,no_fly_zone
15502,50,20,boundary
15503,50,20,boundary
15504,-139,15,no_fly_zone
15505,50,20,boundary
15506,-90,20,boundary
15507,50,20,boundary
15508,-118,34,boundary
15509,-149,20,no_fly_zone
15510,400,40,target_reached
15511,-90,20,boundary
15512,-136,43,boundary
15513,-90,20,boundary
15514,-90,20,boundary
15515,-135,13,no_fly_zone
15516,-141,16,no_fly_zone
15517,-135,13,no_fly_zone
15518,-90,20,boundary
15519,-135,13,no_fly_zone
15520,-135,13,no_fly_zone
15521,-273,82,no_fly_zone
15522,-90,20,boundary
15523,-176,77,boundary
15524,-135,13,no_fly_zone
15525,-187,39,no_fly_zone
15526,-90,20,boundary
15527,-162,56,boundary
15528,-90,20,boundary
15529,50,20,boundary
15530,-90,20,boundary
15531,-90,20,boundary
15532,-90,20,boundary
15533,15,20,boundary
15534,-135,13,no_fly_zone
15535,-120,35,boundary
15536,-190,70,boundary
15537,-90,20,boundary
15538,57,27,boundary
15539,-135,13,no_fly_zone
15540,-148,49,boundary
15541,-90,20,boundary
15542,62,28,boundary
15543,-211,51,no_fly_zone
15544,-120,16,no_fly_zone
15545,-90,20,boundary
15546,-110,18,no_fly_zone
15547,-90,20,boundary
15548,-135,13,no_fly_zone
15549,-90,20,boundary
15550,50,20,boundary
15551,50,20,boundary
15552,-135,13,no_fly_zone
15553,-98,24,boundary
15554,-135,13,no_fly_zone
15555,-142,46,boundary
15556,-90,20,boundary
15557,-96,23,boundary
15558,-126,38,boundary
15559,50,20,boundary
15560,-135,13,no_fly_zone
15561,50,20,boundary
15562,-90,20,boundary
15563,-192,71,boundary
15564,-135,13,no_fly_zone
15565,-182,66,boundary
15566,-161,26,no_fly_zone
15567,-90,20,boundary
15568,-144,47,boundary
15569,-90,20,boundary
15570,50,20,boundary
15571,29,20,boundary
15572,50,20,boundary
15573,-135,13,no_fly_zone
15574,-135,13,no_fly_zone
15575,-90,20,boundary
15576,-125,15,no_fly_zone
15577,-145,18,no_fly_zone
15578,-135,13,no_fly_zone
15579,-135,13,no_fly_zone
15580,-135,13,no_fly_zone
15581,-90,20,boundary
15582,-139,15,no_fly_zone
15583,50,20,boundary
15584,50,20,boundary
15585,-172,61,boundary
15586,43,20,boundary
15587,-90,20,boundary
15588,-135,13,no_fly_zone
15589,-83,20,boundary
15590,-90,20,boundary
15591,-90,20,boundary
15592,-90,20,boundary
15593,-135,13,no_fly_zone
15594,-135,13,no_fly_zone
15595,-90,20,boundary
15596,-135,13,no_fly_zone
15597,50,20,boundary
15598,-130,14,no_fly_zone
15599,-166,58,boundary
15600,-90,20,boundary
15601,-90,20,boundary
15602,50,20,boundary
15603,-130,14,no_fly_zone
15604,-96,23,boundary
15605,-90,20,boundary
15606,-92,21,boundary
15607,-130,14,no_fly_zone
15608,-90,20,boundary
15609,50,20,boundary
15610,66,33,boundary
15611,-90,20,boundary
15612,-135,13,no_fly_zone
15613,-673,322,boundary
15614,-205,48,no_fly_zone
15615,50,20,boundary
15616,-83,20,boundary
15617,-90,20,boundary
15618,-135,13,no_fly_zone
15619,66,33,boundary
15620,-172,61,boundary
15621,-110,30,boundary
15622,-157,24,no_fly_zone
15623,-135,13,no_fly_zone
15624,57,27,boundary
15625,-41,20,boundary
15626,-130,14,no_fly_zone
15627,-90,20,boundary
15628,-165,28,no_fly_zone
15629,-130,14,no_fly_zone
15630,-100,25,boundary
15631,-90,20,boundary
15632,-172,61,boundary
15633,-90,20,boundary
15634,-90,20,boundary
15635,-141,16,no_fly_zone
15636,74,36,boundary
15637,-154,52,boundary
15638,-90,20,boundary
15639,-135,13,no_fly_zone
15640,-83,20,boundary
15641,-110,30,boundary
15642,-189,40,no_fly_zone
15643,50,20,boundary
15644,-135,13,no_fly_zone
15645,-90,20,boundary
15646,68,32,boundary
15647,-135,13,no_fly_zone
15648,-135,13,no_fly_zone
15649,-135,13,no_fly_zone
15650,-90,20,boundary
15651,-135,13,no_fly_zone
15652,-130,40,boundary
15653,-100,25,boundary
15654,-48,20,boundary
15655,50,20,boundary
15656,-135,13,no_fly_zone
15657,-130,14,no_fly_zone
15658,-174,62,boundary
15659,-90,20,boundary
15660,-155,23,no_fly_zone
15661,-99,49,boundary
15662,-90,20,boundary
15663,-90,20,boundary
15664,-135,13,no_fly_zone
15665,-135,13,no_fly_zone
15666,-135,13,no_fly_zone
15667,-90,20,boundary
15668,-135,13,no_fly_zone
15669,-169,30,no_fly_zone
15670,-135,13,no_fly_zone
15671,-261,76,no_fly_zone
15672,-169,30,no_fly_zone
15673,-156,53,boundary
15674,50,20,boundary
15675,-90,20,boundary
15676,-90,20,boundary
15677,-135,13,no_fly_zone
15678,-196,73,boundary
15679,-126,38,boundary
15680,43,20,boundary
15681,-989,440,no_fly_zone
15682,-158,54,boundary
15683,-135,13,no_fly_zone
15684,-135,13,no_fly_zone
15685,50,20,boundary
15686,-135,13,no_fly_zone
15687,50,20,boundary
15688,-112,31,boundary
15689,-90,20,boundary
15690,-106,28,boundary
15691,-90,20,boundary
15692,-90,20,boundary
15693,-135,13,no_fly_zone
15694,-94,22,boundary
15695,50,20,boundary
15696,-90,20,boundary
15697,-135,13,no_fly_zone
15698,-158,54,boundary
15699,50,20,boundary
15700,-137,14,no_fly_zone
15701,-350,150,boundary
15702,-253,112,boundary
15703,400,40,target_reached
15704,50,20,boundary
15705,-161,73,boundary
15706,-135,13,no_fly_zone
15707,50,20,boundary
15708,-206,78,boundary
15709,-90,20,boundary
15710,68,32,boundary
15711,-399,199,boundary
15712,-241,66,no_fly_zone
15713,50,20,boundary
15714,-111,41,boundary
15715,-90,20,boundary
15716,-139,15,no_fly_zone
15717,50,20,boundary
15718,-90,20,boundary
15719,59,26,boundary
15720,-90,20,boundary
15721,-135,13,no_fly_zone
15722,-110,18,no_fly_zone
15723,-296,130,boundary
15724,-135,13,no_fly_zone
15725,-90,20,boundary
15726,36,20,boundary
15727,-135,13,no_fly_zone
15728,-135,13,no_fly_zone
15729,50,20,boundary
15730,65,30,boundary
15731,-27,20,boundary
15732,-135,13,no_fly_zone
15733,-345,118,no_fly_zone
